Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI
Q2 2005,0.0014216054755555,0.0103656005488341,0.0037125861089315,-0.0584572657871799,-0.0165664049145852,-0.0194169228895738,-0.0812010012062341,0.0014216054755555,0.0001149711008685,-0.1007056126207870
Q2 2006,0.0174922572596705,0.0665993758945049,0.1245633140240310,0.1134150579573550,0.015705647280356,-0.0196995038363838,0.0035411772954412,0.0174922572596705,0.0133374123325431,0.012149888321983
Q2 2007,0.034701279381466,0.1182541794727620,0.2048180108064270,0.0174619069918797,0.0482230413591795,0.0154696110568608,0.0206377490858491,0.034701279381466,0.02015767276487,0.0394742511422325
Q2 2008,0.0456403109704783,-0.0188506007954488,0.0181829683108796,-0.073939870521298,-0.0517519759710501,-0.0067762704301,0.0285052753738217,0.0456403109704783,0.014526443059349,0.003282011590125
Q2 2009,0.0880886468529238,0.0174842183089649,0.0533012488454931,0.085258478529121,0.0515506825267468,0.0856494173169628,0.1578723319293900,0.0880886468529238,0.0038257107718049,0.2150023191258700
Q2 2010,0.0123594826672104,0.0093840212729896,0.0486673479268007,0.0458854450318415,0.051930486786035,0.0097424604465308,0.0034753039549042,0.0123594826672104,0.0108205756102739,0.228238727903105
Q2 2011,0.0151118846090474,-0.0036445792539691,0.0510798987460274,-0.0338911702047729,0.0297633439136999,0.0180963420494526,0.0305361125146497,0.0151118846090474,0.0413353410982284,0.0574086340354504
Q2 2012,0.0268790886111252,-0.000644700035503,0.0134342844613097,0.0277239734915679,0.0157581014108498,0.0018408454082163,0.0040322400871173,0.0268790886111252,-0.0062225913689816,0.1422762792792200
Q2 2013,-0.0048653198755695,0.0054132538131503,-0.009157110554368,-0.0159686461282797,0.0150144979798911,-0.0002119210911907,-0.0102185461643109,-0.0048653198755695,0.0020453647331921,0.0105021439628367
Q2 2014,0.0136354523089219,0.0235342731109344,0.003317518460435,-0.0064609809042989,0.0131416130567996,-0.0194858785101534,-0.0282972357076936,0.0136354523089219,-0.0012567937367297,0.0047570129513534
Q2 2015,0.0222952489040721,0.0245051237033189,-0.0047360898563442,0.0273419382702924,0.0516129450854605,-0.0154472532352485,-0.0273718499952018,0.0222952489040721,-0.0049081478038665,0.0291194399258851
Q2 2016,0.0186351097800381,0.0050719442197795,0.0058287465303827,0.0041969311062386,-0.0265494295744248,0.0045630346535829,-0.0005843948063902,0.0186351097800381,-0.0038942845759624,0.030997726069885
Q2 2017,0.0280297700796219,0.0335946945929215,0.0059098503021521,-0.0060427991816529,0.0279991275424098,-0.0009459015508491,0.0137351426631489,0.0280297700796219,0.009113912508919,0.0462831864692638
Q2 2018,-0.0039663028470516,-0.0097241730016297,0.0005271872380654,0.0480914312913229,0.0376080180811932,-0.0007750331477937,0.0055330661620971,-0.0039663028470516,0.0013548092078221,-0.0077466530139801
Q2 2019,0.0097065424801119,0.0366322833580639,-0.0125663832921255,0.0134246842429819,-0.0023480455249149,4.82969148776213E-05,0.0079238487421486,0.0097065424801119,0.0091631980750876,0.0195230279714768
Q3 1998,-0.0087285481649422,0.0258400386628641,-0.0423858694975983,0.0940658001780343,-0.0008153409801864,-0.0116824725320376,0.0467328616991058,-0.0087285481649422,-0.0047892422506601,0.013574256255153
Q3 1999,0.0180054853817974,0.0454997920049164,-0.049181220955848,-0.0270912826745304,0.0571047019964365,-0.0470761730122369,-0.0382534119099413,0.0180054853817974,0.0742162893213542,-0.0309646255090216
Q3 2001,0.0082952552150723,0.0488588993383669,0.0232921528345104,-0.0377952613348815,-0.0130007452081111,-0.0250348393507613,0.0045330960290608,0.0082952552150723,0.0272230361098,-0.0020706173890842
Q3 2002,0.0016624415320896,0.1020682623760240,0.0130899133411757,-0.0277808730756142,0.0386075204433495,-0.0011363357487115,0.042072939875269,0.0016624415320896,0.0393864737645848,0.0583461237590512
Q3 2003,0.0141394382071042,0.0996358448588379,0.0685894075197874,0.0156781919691824,0.0031277196187551,-0.0023366943413906,0.0245771228728757,0.0141394382071042,0.0951075403889953,0.0437277020990014
Q3 2004,0.0107659115228044,0.0635599766853232,0.0180103383224086,0.0400008090557908,0.0257988467889909,-0.0093593771056692,0.0033079697928157,0.0107659115228044,0.058891948175942,0.0388317460896276
Q3 2005,0.0014216054755555,0.0103656005488341,0.0037125861089315,-0.0584572657871799,-0.0165664049145852,-0.0194169228895738,-0.0812010012062341,0.0014216054755555,0.0001149711008685,-0.1007056126207870
Q3 2006,0.0174922572596705,0.0665993758945049,0.1245633140240310,0.1134150579573550,0.015705647280356,-0.0196995038363838,0.0035411772954412,0.0174922572596705,0.0133374123325431,0.012149888321983
Q3 2007,0.034701279381466,0.1182541794727620,0.2048180108064270,0.0174619069918797,0.0482230413591795,0.0154696110568608,0.0206377490858491,0.034701279381466,0.02015767276487,0.0394742511422325
Q3 2008,0.0456403109704783,-0.0188506007954488,0.0181829683108796,-0.073939870521298,-0.0517519759710501,-0.0067762704301,0.0285052753738217,0.0456403109704783,0.014526443059349,0.003282011590125
Q3 2009,0.0880886468529238,0.0174842183089649,0.0533012488454931,0.085258478529121,0.0515506825267468,0.0856494173169628,0.1578723319293900,0.0880886468529238,0.0038257107718049,0.2150023191258700
Q3 2010,0.0123594826672104,0.0093840212729896,0.0486673479268007,0.0458854450318415,0.051930486786035,0.0097424604465308,0.0034753039549042,0.0123594826672104,0.0108205756102739,0.228238727903105
Q3 2011,0.0151118846090474,-0.0036445792539691,0.0510798987460274,-0.0338911702047729,0.0297633439136999,0.0180963420494526,0.0305361125146497,0.0151118846090474,0.0413353410982284,0.0574086340354504
Q3 2012,0.0268790886111252,-0.000644700035503,0.0134342844613097,0.0277239734915679,0.0157581014108498,0.0018408454082163,0.0040322400871173,0.0268790886111252,-0.0062225913689816,0.1422762792792200
Q3 2013,-0.0048653198755695,0.0054132538131503,-0.009157110554368,-0.0159686461282797,0.0150144979798911,-0.0002119210911907,-0.0102185461643109,-0.0048653198755695,0.0020453647331921,0.0105021439628367
Q3 2014,0.0136354523089219,0.0235342731109344,0.003317518460435,-0.0064609809042989,0.0131416130567996,-0.0194858785101534,-0.0282972357076936,0.0136354523089219,-0.0012567937367297,0.0047570129513534
Q3 2015,0.0222952489040721,0.0245051237033189,-0.0047360898563442,0.0273419382702924,0.0516129450854605,-0.0154472532352485,-0.0273718499952018,0.0222952489040721,-0.0049081478038665,0.0291194399258851
Q3 2016,0.0186351097800381,0.0050719442197795,0.0058287465303827,0.0041969311062386,-0.0265494295744248,0.0045630346535829,-0.0005843948063902,0.0186351097800381,-0.0038942845759624,0.030997726069885
Q3 2017,0.0280297700796219,0.0335946945929215,0.0059098503021521,-0.0060427991816529,0.0279991275424098,-0.0009459015508491,0.0137351426631489,0.0280297700796219,0.009113912508919,0.0462831864692638
Q3 2018,-0.0039663028470516,-0.0097241730016297,0.0005271872380654,0.0480914312913229,0.0376080180811932,-0.0007750331477937,0.0055330661620971,-0.0039663028470516,0.0013548092078221,-0.0077466530139801
Q3 2019,0.0097065424801119,0.0366322833580639,-0.0125663832921255,0.0134246842429819,-0.0023480455249149,4.82969148776213E-05,0.0079238487421486,0.0097065424801119,0.0091631980750876,0.0195230279714768
Q4 1998,-0.0087285481649422,0.0258400386628641,-0.0423858694975983,0.0940658001780343,-0.0008153409801864,-0.0116824725320376,0.0467328616991058,-0.0087285481649422,-0.0047892422506601,0.013574256255153
Q4 1999,0.0180054853817974,0.0454997920049164,-0.049181220955848,-0.0270912826745304,0.0571047019964365,-0.0470761730122369,-0.0382534119099413,0.0180054853817974,0.0742162893213542,-0.0309646255090216
Q4 2001,0.0082952552150723,0.0488588993383669,0.0232921528345104,-0.0377952613348815,-0.0130007452081111,-0.0250348393507613,0.0045330960290608,0.0082952552150723,0.0272230361098,-0.0020706173890842
Q4 2002,0.0016624415320896,0.1020682623760240,0.0130899133411757,-0.0277808730756142,0.0386075204433495,-0.0011363357487115,0.042072939875269,0.0016624415320896,0.0393864737645848,0.0583461237590512
Q4 2003,0.0141394382071042,0.0996358448588379,0.0685894075197874,0.0156781919691824,0.0031277196187551,-0.0023366943413906,0.0245771228728757,0.0141394382071042,0.0951075403889953,0.0437277020990014
Q4 2004,0.0107659115228044,0.0635599766853232,0.0180103383224086,0.0400008090557908,0.0257988467889909,-0.0093593771056692,0.0033079697928157,0.0107659115228044,0.058891948175942,0.0388317460896276
Q4 2005,0.0014216054755555,0.0103656005488341,0.0037125861089315,-0.0584572657871799,-0.0165664049145852,-0.0194169228895738,-0.0812010012062341,0.0014216054755555,0.0001149711008685,-0.1007056126207870
Q4 2006,0.0174922572596705,0.0665993758945049,0.1245633140240310,0.1134150579573550,0.015705647280356,-0.0196995038363838,0.0035411772954412,0.0174922572596705,0.0133374123325431,0.012149888321983
Q4 2007,0.034701279381466,0.1182541794727620,0.2048180108064270,0.0174619069918797,0.0482230413591795,0.0154696110568608,0.0206377490858491,0.034701279381466,0.02015767276487,0.0394742511422325
Q4 2008,0.0456403109704783,-0.0188506007954488,0.0181829683108796,-0.073939870521298,-0.0517519759710501,-0.0067762704301,0.0285052753738217,0.0456403109704783,0.014526443059349,0.003282011590125
Q4 2009,0.0880886468529238,0.0174842183089649,0.0533012488454931,0.085258478529121,0.0515506825267468,0.0856494173169628,0.1578723319293900,0.0880886468529238,0.0038257107718049,0.2150023191258700
Q4 2010,0.0123594826672104,0.0093840212729896,0.0486673479268007,0.0458854450318415,0.051930486786035,0.0097424604465308,0.0034753039549042,0.0123594826672104,0.0108205756102739,0.228238727903105
Q4 2011,0.0151118846090474,-0.0036445792539691,0.0510798987460274,-0.0338911702047729,0.0297633439136999,0.0180963420494526,0.0305361125146497,0.0151118846090474,0.0413353410982284,0.0574086340354504
Q4 2012,0.0268790886111252,-0.000644700035503,0.0134342844613097,0.0277239734915679,0.0157581014108498,0.0018408454082163,0.0040322400871173,0.0268790886111252,-0.0062225913689816,0.1422762792792200
Q4 2013,-0.0048653198755695,0.0054132538131503,-0.009157110554368,-0.0159686461282797,0.0150144979798911,-0.0002119210911907,-0.0102185461643109,-0.0048653198755695,0.0020453647331921,0.0105021439628367
Q4 2014,0.0136354523089219,0.0235342731109344,0.003317518460435,-0.0064609809042989,0.0131416130567996,-0.0194858785101534,-0.0282972357076936,0.0136354523089219,-0.0012567937367297,0.0047570129513534
Q4 2015,0.0222952489040721,0.0245051237033189,-0.0047360898563442,0.0273419382702924,0.0516129450854605,-0.0154472532352485,-0.0273718499952018,0.0222952489040721,-0.0049081478038665,0.0291194399258851
Q4 2016,0.0186351097800381,0.0050719442197795,0.0058287465303827,0.0041969311062386,-0.0265494295744248,0.0045630346535829,-0.0005843948063902,0.0186351097800381,-0.0038942845759624,0.030997726069885
Q4 2017,0.0280297700796219,0.0335946945929215,0.0059098503021521,-0.0060427991816529,0.0279991275424098,-0.0009459015508491,0.0137351426631489,0.0280297700796219,0.009113912508919,0.0462831864692638
Q4 2018,-0.0039663028470516,-0.0097241730016297,0.0005271872380654,0.0480914312913229,0.0376080180811932,-0.0007750331477937,0.0055330661620971,-0.0039663028470516,0.0013548092078221,-0.0077466530139801
Q4 2019,0.0097065424801119,0.0366322833580639,-0.0125663832921255,0.0134246842429819,-0.0023480455249149,4.82969148776213E-05,0.0079238487421486,0.0097065424801119,0.0091631980750876,0.0195230279714768
